symbol,sector,model,intrinsic_value,last_price,w
AAPL,Technology,eps_dcf,29.903751240380544,262.82000732421875,0.3979951916066018
ABBV,Healthcare,eps_dcf,99.28307403832552,227.9900054931641,0.41154282915270607
ACN,Technology,eps_dcf,268.90589219090657,247.6499938964844,0.3979951916066018
ADBE,Technology,eps_dcf,128.68638770776914,353.5199890136719,0.3979951916066018
AEM,Basic Materials,eps_dcf,20.82890510440628,163.35000610351562,0.2882041020200995
AGI,Basic Materials,eps_dcf,2.9401345640573497,31.549999237060547,0.2882041020200995
AMAT,Technology,eps_dcf,47.3099315101473,228.75,0.3979951916066018
AMD,Technology,eps_dcf,5.052146367079421,252.9199981689453,0.3979951916066018
AMZN,Consumer Cyclical,eps_dcf,28.6689952131658,224.2100067138672,0.48612708584391856
AU,Basic Materials,eps_dcf,13.319163808259804,68.56999969482422,0.2882041020200995
AVGO,Technology,eps_dcf,12.8340731277824,354.1300048828125,0.3979951916066018
BAC,Financial Services,eps_dcf,28.45231574557321,52.56999969482422,0.6572245963666801
BRK-B,Financial Services,eps_dcf,1601.7502827065566,492.1000061035156,0.6572245963666801
BTG,Basic Materials,eps_dcf,,5.210000038146973,0.2882041020200995
CAT,Industrials,eps_dcf,594.080725579477,522.72998046875,0.486352966597407
COST,Consumer Defensive,eps_dcf,150.07035698736593,932.1400146484376,0.4009846916833756
CRM,Technology,eps_dcf,32.98069075312712,254.8300018310547,0.3979951916066018
CSCO,Technology,eps_dcf,16.865384512894135,70.62999725341797,0.3979951916066018
CVX,Energy,eps_dcf,361.9400662387173,155.55999755859375,0.050698752932729484
DHR,Healthcare,eps_dcf,188.4784230735274,223.00999450683597,0.41154282915270607
FNV,Basic Materials,eps_dcf,14.417286356281222,190.1000061035156,0.2882041020200995
GOOG,Communication Services,eps_dcf,40.65801520405126,260.510009765625,0.42478079883450887
GOOGL,Communication Services,eps_dcf,40.65801520405126,259.9200134277344,0.42478079883450887
HD,Consumer Cyclical,eps_dcf,226.5249894768816,386.6799926757813,0.48612708584391856
HON,Industrials,eps_dcf,98.72145479158657,216.13999938964844,0.486352966597407
IBM,Technology,eps_dcf,21.82075772842563,307.4599914550781,0.3979951916066018
INTC,Technology,eps_dcf,,38.27999877929688,0.3979951916066018
JNJ,Healthcare,eps_dcf,33.12079298064605,190.3999938964844,0.41154282915270607
JPM,Financial Services,eps_dcf,372.25983738009006,300.44000244140625,0.6572245963666801
KGC,Basic Materials,eps_dcf,4.128855014802343,23.940000534057617,0.2882041020200995
KO,Consumer Defensive,eps_dcf,9.98937285619485,69.70999908447266,0.4009846916833756
LIN,Basic Materials,eps_dcf,127.0307026021918,446.0,0.2882041020200995
LLY,Healthcare,eps_dcf,54.19766124105717,825.4500122070312,0.41154282915270607
MA,Financial Services,eps_dcf,127.11604858293036,573.6699829101562,0.6572245963666801
MCD,Consumer Cyclical,eps_dcf,153.23245157078878,305.7900085449219,0.48612708584391856
META,Communication Services,eps_dcf,117.52007327829782,738.3599853515625,0.42478079883450887
MRK,Healthcare,eps_dcf,92.35924106764882,87.48999786376953,0.41154282915270607
MSFT,Technology,eps_dcf,82.92072954607656,523.6099853515625,0.3979951916066018
NEM,Basic Materials,eps_dcf,19.730782556384867,83.37000274658203,0.2882041020200995
NFLX,Communication Services,eps_dcf,71.76933994505276,1094.68994140625,0.42478079883450887
NKE,Consumer Cyclical,eps_dcf,81.57623986068093,69.11000061035156,0.48612708584391856
NVDA,Technology,eps_dcf,9.806323895475275,186.25999450683597,0.3979951916066018
OR,Basic Materials,eps_dcf,1.0440757046447005,33.349998474121094,0.2882041020200995
ORCL,Technology,eps_dcf,71.68489878127033,283.3299865722656,0.3979951916066018
PAAS,Basic Materials,eps_dcf,3.777896625506672,36.34000015258789,0.2882041020200995
PEP,Consumer Defensive,eps_dcf,259.55432212876525,151.5500030517578,0.4009846916833756
PFE,Healthcare,eps_dcf,6.659581904129902,24.76000022888184,0.41154282915270607
PG,Consumer Defensive,eps_dcf,63.2635429255741,152.49000549316406,0.4009846916833756
PM,Consumer Defensive,eps_dcf,36.63696395414887,157.6199951171875,0.4009846916833756
QCOM,Technology,eps_dcf,65.76262963764415,168.94000244140625,0.3979951916066018
RGLD,Basic Materials,eps_dcf,22.7417637364436,182.47000122070312,0.2882041020200995
TMO,Healthcare,eps_dcf,226.34268754935107,572.5,0.41154282915270607
TSLA,Consumer Cyclical,eps_dcf,60.56136055945437,433.7200012207031,0.48612708584391856
TXN,Technology,eps_dcf,58.34721485603685,169.1300048828125,0.3979951916066018
UNH,Healthcare,eps_dcf,495.20206911286107,362.5,0.41154282915270607
UPS,Industrials,eps_dcf,183.99172292901036,87.22000122070312,0.486352966597407
V,Financial Services,eps_dcf,120.59607133627084,347.3800048828125,0.6572245963666801
WFC,Financial Services,eps_dcf,41.19467874085648,86.41000366210938,0.6572245963666801
WMT,Consumer Defensive,eps_dcf,9.422599928183793,106.16999816894533,0.4009846916833756
WPM,Basic Materials,eps_dcf,6.4151610789251325,98.1500015258789,0.2882041020200995
XOM,Energy,eps_dcf,307.0411385234754,115.38999938964844,0.050698752932729484
AAPL,Technology,fcf_dcf,96.36826902644188,262.82000732421875,0.6020048083933982
ABBV,Healthcare,fcf_dcf,173.91781701975947,227.9900054931641,0.588457170847294
ACN,Technology,fcf_dcf,217.4675744695049,247.6499938964844,0.6020048083933982
ADBE,Technology,fcf_dcf,266.8968153845335,353.5199890136719,0.6020048083933982
AEM,Basic Materials,fcf_dcf,102.9657525580333,163.35000610351562,0.7117958979799005
AGI,Basic Materials,fcf_dcf,6.3511110688470565,31.549999237060547,0.7117958979799005
AMAT,Technology,fcf_dcf,72.34054926917307,228.75,0.6020048083933982
AMD,Technology,fcf_dcf,23.780244438379995,252.9199981689453,0.6020048083933982
AMZN,Consumer Cyclical,fcf_dcf,18.338206741260407,224.2100067138672,0.5138729141560815
AU,Basic Materials,fcf_dcf,59.60475878852194,68.56999969482422,0.7117958979799005
AVGO,Technology,fcf_dcf,72.65916570339748,354.1300048828125,0.6020048083933982
BAC,Financial Services,fcf_dcf,,52.56999969482422,0.34277540363332
BRK-B,Financial Services,fcf_dcf,64.21181901566017,492.1000061035156,0.34277540363332
BTG,Basic Materials,fcf_dcf,,5.210000038146973,0.7117958979799005
CAT,Industrials,fcf_dcf,215.67930579183687,522.72998046875,0.5136470334025929
COST,Consumer Defensive,fcf_dcf,270.75773957864305,932.1400146484376,0.5990153083166244
CRM,Technology,fcf_dcf,182.2155243531233,254.8300018310547,0.6020048083933982
CSCO,Technology,fcf_dcf,53.45017683200405,70.62999725341797,0.6020048083933982
CVX,Energy,fcf_dcf,134.62139056569615,155.55999755859375,0.9493012470672705
DHR,Healthcare,fcf_dcf,115.94880819654443,223.00999450683597,0.588457170847294
FNV,Basic Materials,fcf_dcf,-81.5074409893653,190.1000061035156,0.7117958979799005
GOOG,Communication Services,fcf_dcf,88.99370562532351,260.510009765625,0.5752192011654911
GOOGL,Communication Services,fcf_dcf,88.79215372085571,259.9200134277344,0.5752192011654911
HD,Consumer Cyclical,fcf_dcf,235.1723283416201,386.6799926757813,0.5138729141560815
HON,Industrials,fcf_dcf,124.51051284561296,216.13999938964844,0.5136470334025929
IBM,Technology,fcf_dcf,209.874271067094,307.4599914550781,0.6020048083933982
INTC,Technology,fcf_dcf,-29.283363587369777,38.27999877929688,0.6020048083933982
JNJ,Healthcare,fcf_dcf,114.6424382678216,190.3999938964844,0.588457170847294
JPM,Financial Services,fcf_dcf,,300.44000244140625,0.34277540363332
KGC,Basic Materials,fcf_dcf,27.399361182839492,23.940000534057617,0.7117958979799005
KO,Consumer Defensive,fcf_dcf,-2.827335175799788,69.70999908447266,0.5990153083166244
LIN,Basic Materials,fcf_dcf,182.09760982210096,446.0,0.7117958979799005
LLY,Healthcare,fcf_dcf,-0.943290338892966,825.4500122070312,0.588457170847294
MA,Financial Services,fcf_dcf,287.40419613445647,573.6699829101562,0.34277540363332
MCD,Consumer Cyclical,fcf_dcf,162.80723530369767,305.7900085449219,0.5138729141560815
META,Communication Services,fcf_dcf,289.0524731968107,738.3599853515625,0.5752192011654911
MRK,Healthcare,fcf_dcf,98.79757181462722,87.48999786376953,0.588457170847294
MSFT,Technology,fcf_dcf,148.93559084280972,523.6099853515625,0.6020048083933982
NEM,Basic Materials,fcf_dcf,76.52879802438044,83.37000274658203,0.7117958979799005
NFLX,Communication Services,fcf_dcf,232.383950599979,1094.68994140625,0.5752192011654911
NKE,Consumer Cyclical,fcf_dcf,29.22961020415419,69.11000061035156,0.5138729141560815
NVDA,Technology,fcf_dcf,25.63486420207492,186.25999450683597,0.6020048083933982
OR,Basic Materials,fcf_dcf,7.582662135426039,33.349998474121094,0.7117958979799005
ORCL,Technology,fcf_dcf,-23.48191729155769,283.3299865722656,0.6020048083933982
PAAS,Basic Materials,fcf_dcf,27.103155398373456,36.34000015258789,0.7117958979799005
PEP,Consumer Defensive,fcf_dcf,87.02522370655629,151.5500030517578,0.5990153083166244
PFE,Healthcare,fcf_dcf,36.77644362272598,24.76000022888184,0.588457170847294
PG,Consumer Defensive,fcf_dcf,101.0778336616588,152.49000549316406,0.5990153083166244
PM,Consumer Defensive,fcf_dcf,97.2735036290684,157.6199951171875,0.5990153083166244
QCOM,Technology,fcf_dcf,145.49962323658983,168.94000244140625,0.6020048083933982
RGLD,Basic Materials,fcf_dcf,68.97598160201255,182.47000122070312,0.7117958979799005
TMO,Healthcare,fcf_dcf,275.2391785643978,572.5,0.588457170847294
TSLA,Consumer Cyclical,fcf_dcf,16.42907770573491,433.7200012207031,0.5138729141560815
TXN,Technology,fcf_dcf,25.83489832190816,169.1300048828125,0.6020048083933982
UNH,Healthcare,fcf_dcf,470.0258274607477,362.5,0.588457170847294
UPS,Industrials,fcf_dcf,66.93509634065079,87.22000122070312,0.5136470334025929
V,Financial Services,fcf_dcf,191.65341104059505,347.3800048828125,0.34277540363332
WFC,Financial Services,fcf_dcf,,86.41000366210938,0.34277540363332
WMT,Consumer Defensive,fcf_dcf,29.057269658621877,106.16999816894533,0.5990153083166244
WPM,Basic Materials,fcf_dcf,28.028371311194373,98.1500015258789,0.7117958979799005
XOM,Energy,fcf_dcf,115.0711963401381,115.38999938964844,0.9493012470672705
